review_id,user_id,business_id,stars,useful,funny,cool,text,date
6syYaAUFIpVpvKYrGAhBag,HhGJrpkv0UlGiDN-xwC56g,W8YDBLJkvjVf0VUgXwE8VQ,2.0,1,0,1,"Service was superb. It is a very small place that favors groups of 2-4. We waited for 10 minutes for a table for 2. 

Upon sitting down, my friend and I had already scoped out the menu and yelp reviews on dishes. We settled for 3 plates: Shrimp&Grits, Crab&Brie Crepe, and Spinach-Egg-Bacon Crepe.

We further asked the server is she would recommend us try anything else. She noted that we have already marked down the best in the house.

I ordered a Chai Latte before hand. I have a cats tongue so I did appreciate the latte not being scolding hot. However, I can see that also being a downfall to other customers.

Spinach Crepe - It's one large aesthetic crepe with an egg sitting on top 2 strips of bacon, wrapped in crepe. The spinach was plentiful and super creamy. This dish and it's spinach was a little too much for me. But if you must have your spinach, this plate is for you. (2.5/5)

Shrimp&Grits - If you guys read some of my reviews, you'll know I'm a hard critique on this dish. I'm on the search for the best Shrimp&Grits in the city. Cafe Conti delivered something interesting. The grits were really fluffy and had good texture. However, the sauce is on the watery side and there was hardly any, leaving the grits to be bland. The shrimp was fresh and plump. It was a little too salty, but I take it to season up the grits. What took my away was the garnish. If remember correctly, it bell peppers and onion. I didn't know how to feel about it because I never had Shrimp&Grits with such garnish. I gave it a try and the vegetables were a little over done, but tasty. Ultimately, I don't think it should be on the dish. The dish overall lacked flavor and counted on the ""alien"" garnish for flavor.

Crab&Brie - For $11, this is a lot of friggin' crab. You blue crab lovers out there. This is your go to. This was the best thing to hit the table. Pros: Super crabby. Cons: Super crabby. It's really up to you but you could easily have too much of this. It does come in two crepes.

This may just be me, but I could have found the food on the plates to be a bit more hot.

Will I come back? I'll say thanks for time Cafe Conti. You have nice decor and have a lovely staff, but there's more to explore. Thank you!",2017-02-13 20:04:56
bQF6HyvgHVcCSRUP_C7uZw,xC-q_yh0XwcjRLimkS3RNg,1LVMlrAQeqLgiwFu06kFfw,3.0,4,0,0,"The Workshop Eatery is the latest restaurant to arrive in the deep south. Blink and you'll miss it as there's no signage indicating where you should turn. It had been too long since I had seen M so we decided to meet up on a Friday night for an early dinner. Really early.

Located inside the Mosaic Centre, the building inside is beautiful with a contemporary, airy, spacious feel to it. Love one page menus. Things are split into bar snacks, small sharing plates, large plates and desserts. Entrees are on the pricier side ($22.00 to 34.00).

We sat at the bar as the place was packed. Honestly, we've never seen so many old people dining out (seemed to lack a ""diverse"" clientele according to M). This place is the spot if you want to pick up some grannies. The barman was nice enough but man, he was a non stop chatter box.

If you read the fine print, they say ""be patient - good things come to those who wait"". That definitely was the case during our meal. The patience part I mean. There was a huge break between our appetizers and entrée.

One more thing - so many people ordered the kimchi BBQ pork lettuce wraps. Asian dishes seem to be all the rage these days and Workshop Eatery is cashing in. I couldn't stop staring at their take on bo ssam.

- Chicken liver parfait ($14.00) - nice to see Bon Ton getting some love. Bread was still as good as I remember it; lightly toasted and complimented the smooth chicken liver. If you like pate, this is right up your alley. Only complaint was that there were only 5 pieces of bread!
- Duck carpaccio ($17.00) - M originally didn't like her first few bites but the dish grew on her. Flavours were interesting as it is very Asian-esque; you get bits of sweet and savoury, especially with the pickled shiitakes. We liked it.
- Pomegranate braised lamb shank ($34.00 - we decided to share an entrée as we were heading to Bar Bricco afterwards. The lamb was a bit dry; we had some difficulty cutting the meat off the shank. It was still tasty but don't expect fall off the bone tenderness. The faro wasn't as flavourful as Alberta Hotel's version (which was just divine). The beets were almost inedible; they were rock hard.

Can't say too much as we only tried a sampling of the new menu but based on location and price, I can't see myself coming all the way out here again anytime soon.",2016-05-04 15:35:11
DTsILRC7lrlXk_t1c5h3jA,6gSu8zV70PtAOVshjQ2R-A,0S6OwdpZVlg7YmdEw5fO8A,5.0,0,0,0,"I've been meaning to write this review since the first time I went here.  I have now been here about 4 times?  And I would rate it 5 stars every time I went.  The last time I ate here was about 2 weeks ago when my father and sister were in town.  The food and service had been outstanding before, so I knew I had to take them before they returned back to Pi-less Omaha.

The beer here is outstanding.  They serve Schlafly on tap, which is amazing.  My sister had the Octoberfest, and she raved about it the rest of her vacation here.

The food, also outstanding.  We had the hummus plate for an appetizer, split a plate of the dried bing cherry salad between my boyfriend, my dad, my sister, and me.  Then we got one small pan pizza and one large pan pizza.  Our server, Mark, recommended the hummus plate to us.  He was awesomely honest (""I don't like hummus, but I have heard we have some of the best homemade hummus in St. Louis!"")  I liked that although he's not a fan of the food in general, he was able to really ""sell"" it to us.  As for the salad, well I am a picky eater when it comes to salad, and this was delicious!  I can't remember what the small pizza was (one of their named ones, I didn't eat it) but everybody in my party seemed to enjoy it.  We also got pepperoni, roaster red peppers, and fresh tomatoes on the large one, and it was perfect.  The crust is just AMAZING.  I can't say enough good things about the crust.  It's so crispy and cornmealy and perfect.  Some people may not like the fact that there really is not much cheese on it, but these pizzas are perfect without adding more (unless that is your thing; you can always add extra cheese!)  My dad finished his meal with some cinnamon ice cream.  He was hoping it wasn't like his storebought cinnamon ice cream, since he claims it lacks flavor.  Pi's version:  perfect!  Lots of flavor.  My sister and I split the vegan (!) chocolate chip cookie sandwich.  It was so delicious!

We went on a very busy night.  We got there and there were still tables open (indoors and out) but by the time we got our appetizer, the place filled up.  You would think that this would give us a lesser quality of service, but not this night!  Our server Mark was right on point.  Even though he was ""running"" between all his tables, he still managed to look at our table every time to make sure we weren't low on drinks and that we had everything we wanted.  He was super friendly, and didn't make us think twice about leaving a hefty tip.

I'll definitely be back here, and hopefully sooner rather than later.  I have visions of deep dish dancing in my head.",2011-11-01 15:03:49
W54dolEjIiTatbH5Ey_ZuQ,A7CIyRrCic7392kihfO9cw,BIW1SKq5ItkA9gP6-FhSkA,4.0,16,4,8,"After seeing the news reports the past few weeks announcing the opening of this world famous soul food restaurant coming to our town I was extremely excited to try it out but figured I would give them a week to work out the glitches that come with opening a new restaurant.

Finally! The wife and I tried this place out last night and we were not disappointed in the least. We got there around 7:30 and the place had a dozen or so customers in the dining room. The place is nicely decorated, the room is inviting and feels comfy. From the hostess to the wait staff, everyone is attentive and courteous, the menu is simple and well laid out with a nice story on the back cover talking about how Ms. Sylvia got her start.

We were seated right away and promptly greeted by our waiter George who took our drink orders and appetizer order....Fried Green Tomatoes! Yummy! It was not even ten minutes and the appetizer came out and let me tell you, these were on the money! These were not tiny slices of green tomatoes, these were large, perfectly sliced with a light batter that stuck to them, they were delicious and some of the best I have ever eaten....a must try for anyone craving a fried green tomato.

For dinner, I ordered the ribs and fried chicken (dark meat) combo meal with two sides, collard greens and candied yams. My wife ordered the fried catfish with collard greens and baked mac and cheese. Again, our meals came out promptly and presented well on the plate. My ribs were good, fall off the bone good! My fried chicken quarter was perfectly cooked, the skin was crispy and the inside meat was moist. My only grumble was the chicken had not been warmed up enough, the chicken meat was lukewarm. On the other hand, my two sides were awesome! The collard greens are some of the best I ever ate and the candied yams were amazing! They could be considered a dessert and something I know my picky five year old would love to eat.

My wife's fried catfish was also a hit! George our waiter had recommended this dinner and he was right, it is delicious and cooked to perfection. Somehow Sylvia's has the right combo for perfecting the breading on their fried foods, it is light, not greasy and it sticks perfectly when cooked. Like me, she raved about the collard greens and her baked mac and cheese was by far some of the best ever, this place nails it when it comes to good soul food.

Of course our dinner would not be complete without trying the dessert, again we turned to our waiter George for his take on the desserts, he suggested the peach cobbler with ice cream.....again, this guy delivered! I am not a huge dessert person and if we do order dessert we usually share one, this time my wife had a hard time keeping me from eating the whole thing, it was on the money!

And speaking of money. In closing, this place will not break your bank account. The prices are very reasonable and affordable, it is family friendly and you get real value for what you spend here. The two of us walked out of here spending just around fifty dollars for dinner, appetizer, dessert and a glass of wine....now that's a good deal! We will be back!",2013-11-13 13:28:13
CEQfNGSnih2aNXYA2i2AcQ,UYXS7vvDghCCYzCx4UEALA,5XuzMhe7P0Fg9YoEMCtqTA,1.0,8,4,2,"You're going to hate the way you're treated.  I guarantee it.

Men's Wearhouse, I'm sorry I'm not bald or old-looking.  I'm so sorry that you assumed I don't have money and couldn't be taken seriously.  I'm sorry your entire staff decided to elicit a haunting quiet across the room and stare right at me, while, at the same time, pretending that no one walked through the doors at all.

When I finally got service in the tuxedo area, the fella was so damn reluctant to help me that he didn't offer to assist me in looking at various jackets or anything of that nature.  He seemed perplexed when I asked to look at a black tie instead of a white one.  He had to dig through the sale merchandise and open up a black tie out of its package; he handed it to me with a shrug, as if to say, ""here's that strange object you wanted.""  I just assumed he was a suit salesman who had gotten stuck in the tux section for the day.  

When I decided I'd do better just to shift my attention to suits, he said, ""I don't know; I'm the tuxedo salesman.""  Are you kidding me?! It was like a punch line to a bad joke.  

I thought for sure this would get better once I started looking for suits, but it didn't.  First, the staff acted like they were scolding a little child for being indecisive.  They couldn't believe that I had come to look for a tuxedo AND a suit.  Next, my new salesman tried to come down on me for wearing a Saints shirt on a home-game weekend.  Again, I'm sorry, Men's Wearhouse--I'm so sorry I showed support for the team that represents my own hometown IN that same hometown--and you hired one of these misanthropes who loves showing people, every chance he gets, how he's different; he's from another team or some sad Northern town, or whatever, and he just has to show you.  

Now, I know I have belly.  And I know that presents a fitting problem.  But after you've told me about it a couple of times, you really needn't keep repeating it.  After the tenth time, perhaps you should get your act together, stop showing me that you don't like the Saints--or my belly!--and try to help me find a suit!

What a ridiculous and sad place!  I guarantee you'll find it creepy in there--just plain creepy.  I also guarantee that the staff is incompetent, and some of the suits are overpriced.  I guarantee you'll like anything, even being punched in the face, better than Men's Wearhouse.",2014-11-12 19:00:23
w844Guoe_WwMc2bASfcRzw,HVAz1kANuNrX3zqVe4iRPw,SjiRaZoWaDpkCCpq5SsrMw,5.0,4,2,3,"I truly favored this spot the most out of all place we had a meal. New Orleans is full of history and that is my guilty pleasure. The for story mansion was built in 1830 and owned by Pierre Soule for his new wife. But this now renovated mansion serves up crepes and delightfully fresh cocktails to their guests. We came on Father's Day and it was a gorgeous day out. The front arched windows were opened to watch people walk by as we enjoyed our cuisine. Our waitress Suzanne (pronounced Sue-zahn) was an absolute joy! She also said she goes by ""the old lady"", but that's just NO! She was charming and funny and knew so much history on the city. Best tour guide! No need to pay for a tour, she will tell you all the great spots venture to. 

The menu had so many tantalizing items we couldn't choose one entrée each. Mike and I decided to order 3 entrées to split. Of course, I saw the crepes and ordered Nutella with strawberries, and the spinach and bacon quiche. Mike ordered the Benedict's Egg Soule. They also had a fresh squeezed lemonade with fresh crushed watermelon and I believe it was with gin. A tart and sweet refresher for a hot summers day.  

When our meals came we were taken aback. A plentiful bounty of food! The eggs Benedict Soule were poached eggs atop large plump crab cakes, a slice of fried green tomatoes and an English muffin on bottom, with of course a hollandaise. Seriously, the best thing you'll put in your mouth. I'm sad I had only one bite, but it was one I won't soon forget. The crab cake melted away on my tongue. I had to start my meal with the crepe. I take my dessert before my meals. Heaven on a plate and Nutella all over! Ok, how can you hate Nutella? And fresh strawberries?!? This crepe was massive! I've only had crepes in Greece and they are much thinner and not as jam packed. I fell in love! Eating this sweet crepe put me in a trance! Oh man I want another! Ok ok, the quiche! This thick, large sliced wedge that looked like pie was insane! The crust was soft with a light crisp that would break apart in your mouth. The spinach and bacon were the true star! I've never had such an amazing experience!  We were so lucky to have this experience in a gorgeous historic city. I can't wait to come back here for more amazing food, fresh cocktails and of course to get more hot spots from Suzanne.  

Also, on the second floor is The Paris Room, which is a ballroom that holds many Mardi Gras parties as well as wedding receptions. There is a bar, a street balcony and outside terrace as well. This place in a gem that is waiting for you to join in and see what you've been missing out on!",2016-07-09 12:34:28
9NFumxJoTirsJlJ0rSCUeA,nxNO7_6U2Nu90v0IdnEhIg,SN0HSI_OZK59x0P_e76ghw,1.0,7,4,2,"Usually it's an okay experience with the right shift of staff at this store, but I hit the wrong people the other night, & it was MISERABLE.

I sat on this review to have a clear head, but the unprofessional behavior is just a matter of fact, & it really needs to be addressed by corporate.

This week I visited to make a return of online items, & shop around afterward. Just before 8:30pm, I approached the counter with a genuine smile, & an apology (though unnecessary), for the fact of my return of part of an online order. The associate I encountered was a young woman (name is not on receipt). The first thing she did was complain that she wanted her 15min break. I smiled, but couldn't really help her with that, so she didn't have more to say. She took her time with the items I was returning, & somehow managed to make a 60-second transaction last for TWELVE MINUTES.

The issue? I was returning a 3-pack of baby shirts. She ripped the bag open & proceeded to scan each one. As she did it, I explained to her, ""This is a 3-pack, so I don't think you have to scan all three."" She insisted that she did. Of course, they didn't all register. She sat staring at them. Minutes ticked by as she looked at the shirts, scanned them a 2nd, & 3rd time. I kept patient, but gently mentioned I had to hit two more stores before the mall closed at 9pm. She ignored me, looked at the packing slip, looked at her computer. I reiterated that it was a 3-PACK, & that normally only one item scans. I said I could see on the computer that it had scanned, so that was all I needed. She ignored me. I tried explaining the phenomenon of a 3-pack to her in another way. I pointed to the title on my return slip ""THREE PACK"" & reminded her that, before she scanned them, she had had to unseal the package they were all in together, as a set of three. She just stood there with a pissy face, not making eye contact, like I was trying to confuse her, or return the wrong item. I have no idea why this was such a problem.

Finally, she rang everything up yet ANOTHER time & said ""Ohhhh, it's a three pack.""

Are you kidding me?

So she's at the tail end of this RIDICULOUSLY annoying experience, but still, calls her manager up to ""make sure I am doing this right."" What is there to ""do right""??? The item rang up the first of the fifty times you did it. Just hit ""process refund"" & let me get the heck out of here.

The manager came over, & she decided to take a phone call right when he arrived. He asked me why he was there? I had no idea. I said I was waiting for my refund. The girl did not place her caller on hold to finish her job with my transaction, nor did her manager ask her to hold the call so they could take care of the customer standing right in front of them. It was the most willfully unprofessional series of choices I have witnessed at a register in my life. Who does that? ANY of that? Who does that?

So then the manager starts opening up a side register to check the balance of the gift card the woman had been using to refund my purchase (I had paid with Visa & gift card, & they were putting it, annoyingly, on gc). So I sit there while he decides to do this. WHY ARE YOU NOT ASKING YOUR ASSOCIATE, RIGHT HERE, WHAT IS GOING ON?

Meanwhile, the phone conversation was this associate telling the caller all the excuses why she was not going to go on the floor to check & see if they have X item in stock, b/c if the online data says there is one, it really means there are none, & on & on. First of all, that is totally unprofessional. Just go & check. Even if you ""know"" it won't be there, go & check. Second, it is not appropriate to launch into some lengthy who/what/when/where/why of the inaccuracies of the Old Navy inventory system to a customer (which I am sure this woman is not very knowledgeable about anyway, since she can't understand what a 3-pack is). She watched her manager fumble around trying to complete my transaction without having a clue what she had been doing, & she just kept yabbing away, letting me sit there.

I honestly felt like they were choosing to be obnoxious & waste my time. I know that retail is stressful, & you absorb a lot of nastiness from customers, but I behaved politely, & exercised a lot of patience, while also letting them know I needed to get to other stores before close, so why they would behave in ANY of the ways they did, is just wrong. 

The manager then opened yet a third register on the other side of the original. He failed to communicate what on earth he was doing. I asked ""Did she put the refund on there?"" His answer was yes. Then why the HECK didn't he tell me that? Why keep checking? On top of this, the refund was less than I paid, but I neutrally told him I'd rather call online to fix it b/c I didn't have any more time. He gave me no thanks, & no apology. He did give me a snooty look.

So, this is all going on a feedback survey, & hopefully corporate cares. I definitely do NOT want to go back if these folks are on duty.",2019-05-18 10:14:32
fDpaH6_f0SwOQbz3hkP72Q,x-z1RFo-lHks2TvBM61WQg,Hmla5-rI6eLz4ARuJMHIjQ,1.0,2,2,0,"We are very unhappy with our NYE Experience at the Westin. We started the evening with dinner at Oak, then headed to L27 for a New Years toast. We were promptly informed that the fee was $150 per person but they would not sell us a ticket because they were unsure of the actual price since we were 10 minutes before midnight. The desk could not reach a manager and made us wait in the hallway. When a manager was finally reached we were told we had to wait anyway because they had 200+ champagne toasts to handout. So my husband and I spent the ball dropping in the hallway. After dropping $400 at Oak, this is how we were treated. I was furious. 

Frustrated and angry, we headed downstairs for a final drink prior to calling for an Uber. Soon after we heard screaming in the lobby. We thought it was maybe drunk people taking things too far. We promptly witnessed an older gentleman with blood pouring from his face and several women screaming at staff to call 911 - which they did not do right away. At the main entrance there was blood and glass everywhere. It was apparent that man was attacked with a glass object and the suspect fled on foot. The victim was checking on a young lady the suspect was screaming at. He did so respectfully after the suspect initially stepped away from her. The suspect returned and attacked the man from behind, fleeing on foot. 

The main entrance was never closed despite it being a slippery bloody mess and glass filled crime scene. People were walking through a crime scene of blood and broken glass. People even brought their dogs down and walked right through it. 

Next, housekeeping showed up and MOPPED up the blood before authorities arrived, tampering with a crime scene and spreading a bloody mess around with a NASTY MOP. Blood must be cleaned up in a certain way. The mop was red when housekeeping finished. When the authorities finally arrived and helped the victim out via ambulance, an attempt was made to clean the blood from the leather bench he sat upon. The leather was porous so the blood had soaked into some places. People soon started to sit upon it - an unsanitized bench where the blood was not properly cleaned. We informed them and they were equally disgusted. 

It was clear to me the hotel did not care about their guests, wellbeing, and patronage. I cannot say that I will ever return to this place. I am disgusted with my NYE experience.",2020-01-01 20:02:30
BtlzT0euuCndH1sFAtSnFQ,GcdYgbaF75vj7RO6EZhPOQ,IGxrAQcqw8Mr1x9WLXQsNA,3.0,9,3,3,"I couldn't decide between 3 and 4 stars for this rating, but based on my most recent experience I think I need to not stretch the truth with a 4. I like this place and I'd say I am a fan...but only if I was already nearby and couldn't decide on somewhere else to go.

I've never felt very welcome at Hawthorne's even though their business is perfectly aligned with my personal interests. I feel like if anyone from the business reads this, they're just going to laugh it off..but I'll share anyway.

I stopped in last weekend with a friend I hadn't seen in nearly two years. It was her pick for brunch. I arrived first and put my name on the list for a table. A second later my phone lit up and said to check in. They don't seat until all parties are present, but fortunately she walked in a few minutes later.

For drinks, I ordered two for us to share -- a cider and a sour. It turned out the sour had kicked, so my friend chose a beer that their ""sour guy"" recommended to her. It was one I'd had before, so we didn't share after all. I was a bit miffed that she was treated like the only sour fan from that point on. The guy even gave her a full size sample of some pour by The Bruery. I would've liked to try it too, and I kind of wish he had considered that two people were seated at the table.

For my meal, I ordered the 11th Street Omelet without peppers. When it came out, there were two peppers placed atop the omelet. I explained that I asked for it without peppers and the lady kind of blankly stared back. I said peppers make me very ill, and she said there weren't any inside of it. It was a garnish.

I pointed out that the pepper juice was on the omelette itself and she made no move to fix it or apologize, so I scooped them off myself and hoped for the best. Fortunately I didn't get sick, but they should really be more sensitive to diner's diets. The omelet itself was very good.

Near the end of the meal, our main server who had been a hoot up until that point, asked if I needed a neck rub because I looked so tense. I wasn't tense. I have diagnosed back issues so I guess I don't always look normal. That just made me feel really self conscious and out of place. So really, don't go unless you're in perfect shape with no health issues, I guess..?

Their beer selection is fairly stellar. In the past they've hosted some incredible beer events. I even had Sip of Sunshine on my birthday in 2016.

I'm not writing this place off, but it will probably be a while before I return.",2017-11-30 17:47:33
g-p8epdyczxv5ah8q2f1-g,ju1mhue9jr4lY9jJ4299lw,xReVzv7-wMuWLEX_8XXtcQ,5.0,0,0,0,"Due to an unfortunate situation at home, I needed to get away. Naturally, I found myself digging around Trivago looking for the nicest hotel I could find for the most reasonable rate possible. Surprisingly, I found this hotel (Sheraton) for a very reasonable $99.00 a night plus tax. All I needed was a standard king room. My first impression was not great, but as you can see, it's a five star review; you'll see an explanation later on in the review.

I made the reservation on the Sheraton website and immediately got in the car and drove over from Oro Valley. I arrived at about 6:30. At the desk, there were two female guest service agents: one who was checking-in a couple, and one who diddled around on the keyboard with a scowl on her face for what seemed to be five minutes. Eventually, she asked if I was with the couple. That question struck me as odd, as they were clearly not old enough to be my parents, and I was standing far enough behind them. Anyway, she took my form of payment and my ID, and took about another 5 minutes looking at the computer. Then, she tells me that she doesn't know why it said on the reservation that I reserved a standard king, but that it was really a handicap accessible king room, and that it was mostly the same, just with a slightly different configuration. When I asked her if the hotel was full, and that was all that they could give me, she repeated in a curt fashion what she had said before, that it was just slightly different, but mostly the same- completely disregarding my question. Okay, whatever; how bad could the room be? It's a Sheraton. Well...

After that off-putting check-in experience, I pulled my car around the back and parked. When I got out, and walked into the building, and found out that it was the very first room on the left when entering the building, I thought it was convenient. Upon entering the room, It was clear it had been renovated within the last few years; seemingly, it was in very good condition. It had a cartoonish kind of feel which is all too common now.  What really put me off was the bathroom; it looked like a bathroom that you'd see in a hospital room. There was absolutely no vanity, so nowhere to put toiletries, and the free toiletries that they provide was on a tray sitting on the toilet cistern. That isn't what I'd expect from a Sheraton. I've seen more luxurious bathrooms in a Days Inn or Lazy 8. The toilet cistern also wobbled when you flushed it, as if it wasn't properly bolted to the bowl upon installation. When I got in bed to watch tv, I could hear an awful lot of noise coming from the entry of the building. Cars coming in and parking, bell carts, elevator motor, talking, entry doors slamming, you name it. I was starting to see how I got the great deal; I was shafted for not paying enough. There was no way I was going to sleep in this room.

After I was in the room an hour, I decided to leave and grab a bite to eat. While I was out, I decided I'd complain when I got back. When I returned at about 10:30, I phoned the front desk. Cici, the night auditor answered the phone, and I let her know what was going on. Despite the complaining, she was very amiable and apologetic; she wanted to know who it was who did this to me, and if I wanted to move rooms. I wanted to move. All I was expecting was what I had reserved: a standard king room. Instead, she upgraded me to a king suite for the same rate, no questions asked. This hotel has Cici to thank for salvaging my impression of this hotel. I went from either wanting to never stay here again, and ask for a refund if they failed to give me what I wanted, to having a very favorable opinion of it. Thank you, Cici! You are truly a class-act.

The new room is so much better. Not only is it in a quiet location, but the bathroom is what I'd expect from a hotel of this caliber. The toilet and shower are seperate from the vanity, which is right outside the bathroom. The trendy rainfall showerhead with a glass partition for the shower was an interesting touch, but not practical; the floor would get soaking wet. I'd also imagine it would be costly to change when that design falls out-of-style. The toilet was one of those sleek Japanese units that worked very well despite using a minimal amount of water. The living room was great. It featured a TV, desk, and sofa. The living room TV, however, was much smaller and older than the larger, and more modern version in the bedroom. What I didn't like was the hospitality grade DirecTV service that they have on the TV; despite having pause/play and rw/ff controls on the remote, you could not use any of those functionalities.

Never in my almost 20 years of staying in hotels, have I seen a hotel start out problematic, and turn things around so easily, and without having to beg to get what I payed for. In fact, I got more! Because of this, I would absolutely recommend this hotel to friend, and would consider staying here again.",2019-10-19 07:10:26
7-gjY1mQ1oq5Yd4ecJXbsQ,eTYJLyrRRsf5Aepz7JbwyQ,lMmlIy_J5o-D9l6XNR7Erw,3.0,0,0,0,"Three of us went to Serial Griilers for dinner recently. This was our first visit. I found it a little chaotic, but definitely see the appeal of the fast-paced upbeat atmosphere. The person who took our orders made a rather big blunder and included a 4th meal with our order. (I thought my total bill was too high, but due to how busy the order counter was, and how long we all were waiting, I had simply paid the total. ) When the wait staff brought 4 meals to our table of 3 we discovered the error. Our wait person was bewildered, had no idea how to fix it, so we said we would just take it home and she bagged it up for us. 
I ordered a Leatherface burger with avocado. First I'll say the meat itself was cooked perfectly, but they were way too generous with the condiments so I ended up trying to scrape some off. Though the menu offers ""avocado,"" it's not slices of avocado but rather an avocado spread that doesn't have much flavor, so I tried to scrape that off as well after paying extra for it. 
Dinner companions had a Boston Strangler cheesesteak and a Taking Lives panini. They said each were very good and left no crumbs behind! The cheesesteak had tender cubes of  beef rib eye, grilled onions, and blue cheese. The Taking Lives panini was spicy (as desired) and grilled perfectly. The table shared both onion rings and fries which were both very good. 
Value was average. Portions were adequate. We aren't beer drinkers, but they have an extensive beverage list that most diners appeared to enjoy. 
We may be back, but may do takeout instead of dine-in. The beef is flavorful and tender.  I recommend asking them to go light on condiments and skip the ""avocado.""
This rating was a little difficult because the quality of the food itself was good, but the overuse of condiments obscured this. I would rate the food quality 4 to 4.5. Service, however, was closer to a 2. There should be more than 1 person taking orders in a restaurant this size, and that person shouldn't be doing beer tastings. They have a separate register for beer orders (and no one in line when we were there). There should be a read-back of orders to ensure accuracy (at which point I would have caught there were more than 3 meals), and servers should know what to do when they discover errors have occurred.",2019-05-20 17:56:45
NFpNa5vSgSq0qs8uEdJR_g,tsMF0FcFcHZ8i28WzWtQXw,MIwTNx8qMJqjXZQcKQ8Z8g,2.0,151,81,114,"My feelings about this market remain the same. That is Meh . When I leave a business I want to feel good. I want to feel like I have had a better than average experience. I just don't ever get that here. I certainly do pop in a few times a month but it's not a stop I look forward to making. I venture in expecting to leave frustrated. 

Pros~ Chicken is on sale on Tuesday. Little Big Meals. Chopped Smoked Salmon is a great deal. Beautiful floral selection. They have a great selection of meats and seafood, which I do not utilize that often. 

Cons~ Their level of customer service leaves a lot to be desired in my book . Getting service at the prepared food section and meat/seafood dept. is tough. The employees are always preoccupied. They work on island time and that's not how I roll. There are lots of employees working,  just not servicing the customer. My latest experience involved a lady filling in the seafood case. She kept coming and going. Never once looked at me much less spoke. Once complete she asked to help me. I called later that evening to speak to the manager on duty. I was on hold 13.25 minutes before he came to the phone. 

The prepared food section is filled with mostly processed high fat unhealthy choices. It even has that processed taste, in my opinion. I steer clear. 

I was surprised to see the olive bar open to customers during this time of Florida being the epicenter of Covid . There were no gloves, wipes, etc. available. I did not observe anyone using the self serve bar. I asked , Al or Alan (I have forgotten his name) about the concern I had regarding the spread of germs. His response was that they wipe the utensils down about every 30- 60 minutes . Lol ! Are you kidding me ? I would have that expectation during normal times. Now I question their level of cleanliness in general. 

In a nutshell shell , it goes back to how I feel after each experience. They just don't do it. Will I go back ? Yes, on occasion, for the smoked salmon and an occasional meal deal.  If I can purchase what they offer anywhere else it will be cheaper and it will be served with a smile . They don't deliver that. That's what the customer wants in the end.  I'm surprised they are still in business.",2020-07-20 22:10:32
Yl6NHQX1pHNy9nJOVBJkUg,NuM3yHO4x3hMbcluYHlfsw,qISf5ojuYbD9h71NumGUQA,2.0,4,1,0,"I have to say that my first experience with Han Dynasty was with the owner/manager who picked up the phone on a Tuesday night.  To say that the owner/manager was extremely rude, is the nicest way of putting it.

My sister and I were walking there and thought of calling head to see how busy they were to see if they could accommodate us - if not, we planned just to go somewhere else.  I called and asked if there was a need to make reservations for dining that night.  He replied by asking what time, and when I mentioned that I was asking because we were walking that way (arrival within 20 mins) and was wondering if there would be possiblity of seating. He responded (again, rudely), ""Well, I guess it doesn't matter about reservations.  Luck for you we are dead and you can have a seat.""  

We walked into the restaurant (better decorated that most Chinese restaurants) and waited for our server, the owner/manager who had answered the phone came by with our server and started speaking to us as though we were complete morons and stared at my nephew as though he was a piece of trash when he (age 2) was playing with the chopsticks.  Speaking over our server, he made suggestions rather rudely and short with a level of curtness that I was not ready for.  Being a 2nd generation Asian American, I tried to trust that maybe he had not fully acclimated to the American culture.  

We ended up ordering 
Fried Taiwanese Sausage (for the nephew - he loved it)
semi-sweet and well, tastes like a sausage.

Fish Dry Pot
 It was pretty good with a nice spice, but not a total Szechuan Gastronomic experience that othershave described it as.  It was pretty good compared to the bad and mediocre Szechuan restaurants 
that are out there, but nothing to write home about.  This dish was the start the slew of entrees that were unbalanced.  The Chinese 5 Spice overpowered almost everything. That is all I could taste - but then again, I am not a huge fan of it - too much anise/cloves?

Chicken Hot Sauce Style
 The flavor, I could tell, was good, but the sauce was so over-starched, it might pretty much was a gelatinous goop of good flavor mixed with the tinge of too much corn starch - mistake only poorer cooks would make.  I was pretty disappointed.  There was a pile of minced garlic sitting on the top that seemed a bit much of a punch of flavor to this already flavorful dish.  I understand the need to garnish a dish to make it look  fancier than your local Chinatown dish, but it just was not balance with this edible garnish/whatever it was.

Salt and Pepper Style Shrimp
 How can you really go wrong with fried food?!?! This salt and pepper shrimp was pretty good, but  all I could taste here was the five spice powder, too.

The server that came was pretty good at his job - friendly, warm and understood English, but I felt bad that the owner/manager kept on showing up and ruining our experience by staring at us (wanting us to relinquish the table faster no doubt) and making his own suggestions.


Overall:

Atmosphere:  bare, but better than most Chinese restaurants (at least more westernized?)
Service:  Fine as long as the Owner/Manager doesn't get involved
Food:  Better than most Szechuan cuisine I've had, but slightly above average.",2010-09-27 18:47:57
